file,tags,secondary
2954.png,['Vertical clearance'],
2955.png,['Position of Point Feature'],
2956.png,['Danger Circle'],
2957.png,"['Yellow', 'Pillar Buoy']",
2958.png,['Pillar Buoy'],
2959.png,"['Dangerous Wreck, Depth Unknown']",
2960.png,"['Platform', 'Light Flare']",light flare
2961.png,['Minor Light'],
2962.png,['Minor Light'],
2963.png,['Minor Light'],
2964.png,"['Platform', 'Light Flare']",light flare
2965.png,"['Dangerous Wreck, Depth Unknown']",
2966.png,"['Dangerous Wreck, Depth Unknown']",
2967.png,['Position Circle'],
2968.png,['Fish Haven'],
2969.png,['Underwater Hazard'],
2970.png,"['Dangerous Wreck, Depth Unknown']",
2971.png,['Danger Circle'],
2972.png,"['Dangerous Wreck, Depth Unknown']",
2973.png,"['Dangerous Wreck, Depth Unknown']",
2974.png,['Position of Point Feature'],
2975.png,['Position of Point Feature'],
2976.png,['Minor Light'],
2977.png,['Minor Light'],
2979.png,['Radar Reflector'],radar reflector
2980.png,['Position of Point Feature'],
2981.png,"['Pillar Buoy', 'Yellow']",
2982.png,['Position of Point Feature'],
2983.png,['Position of Point Feature'],
2984.png,"['Black/Yellow/Black', 'Pillar Buoy', 'Double cone topmark bases together']",cone topmark
2985.png,"['Pillar Buoy', 'Black/Yellow/Black', 'Double cone topmark bases together']",cone topmark
2986.png,"['Green', 'Pillar Buoy', 'Can topmark']",can topmark
2987.png,"['Red', 'Pillar Buoy', 'Cone topmark']",cone topmark
2988.png,"['Green', 'Pillar Buoy', 'Can topmark']",can topmark
2989.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
2990.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
2991.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
2992.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
2993.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
2994.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
2995.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
2996.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
2997.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
2998.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
2999.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3000.png,['Fish Haven'],
3001.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3002.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3004.png,['Position Circle'],
3005.png,['Position Circle'],
3006.png,['Position Circle'],
3007.png,['Position Circle'],
3008.png,['Position Circle'],
3009.png,['Position Circle'],
3010.png,['Position Circle'],
3013.png,['Position Circle'],
3014.png,['Position Circle'],
3015.png,['Danger Circle'],
3018.png,['horn'],
3019.png,['Position Circle'],
3020.png,"['Dangerous Wreck, Depth Unknown']",
3021.png,['Fish Haven'],
3022.png,['Position Circle'],
3023.png,"['Dangerous Wreck, Depth Unknown']",
3024.png,['Position of Point Feature'],
3025.png,['Danger Circle'],
3026.png,['Danger Circle'],
3027.png,['Position Circle'],
3028.png,"['Position of Point Feature', 'Green']",
3029.png,['Minor Light'],
3030.png,['Minor Light'],
3031.png,"['Position of Point Feature', 'Green']",
3032.png,"['Position of Point Feature', 'Yellow']",
3033.png,['Minor Light'],
3034.png,['Minor Light'],
3035.png,['Minor Light'],
3036.png,"['Pillar Buoy', 'Yellow']",
3037.png,"['Red', 'Pillar Buoy']",
3038.png,"['Green', 'Pillar Buoy']",
3039.png,['Position of Point Feature'],
3040.png,['Minor Light'],
3041.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
3042.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3043.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3044.png,"['Green', 'Pillar Buoy', 'Can topmark']",can topmark
3045.png,"['Red', 'Pillar Buoy', 'Cone topmark']",cone topmark
3046.png,['Position of Point Feature'],
3047.png,['Position of Point Feature'],
3048.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3049.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
3050.png,"['Red', 'Pillar Buoy', 'Cone topmark']",cone topmark
3051.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
3052.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
3053.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
3054.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
3055.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
3056.png,['Danger Circle'],
3057.png,['Underwater Hazard'],
3059.png,['Underwater Hazard'],
3060.png,['Underwater Hazard'],
3061.png,['Danger Circle'],
3062.png,['Danger Circle'],
3063.png,['Danger Circle'],
3064.png,['Underwater Hazard'],
3065.png,['Underwater Hazard'],
3066.png,['Danger Circle'],
3067.png,['Underwater Hazard'],
3068.png,['Danger Circle'],
3069.png,['Danger Circle'],
3070.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3071.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3072.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3073.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3074.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3075.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
3076.png,"[None, 'Pillar Buoy', '“X” topmark']",
3077.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
3078.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
3079.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
3080.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3081.png,['Position Circle'],
3082.png,['Position Circle'],
3083.png,"['Dangerous Wreck, Depth Unknown']",
3084.png,"['Dangerous Wreck, Depth Unknown']",
3085.png,['Minor Light'],
3086.png,['Underwater Hazard'],
3087.png,['Underwater Hazard'],
3088.png,"['Dangerous Wreck, Depth Unknown']",
3089.png,['Underwater Hazard'],
3090.png,['Underwater Hazard'],
3091.png,['Underwater Hazard'],
3092.png,['Underwater Hazard'],
3093.png,['Underwater Hazard'],
3094.png,['Danger Circle'],
3095.png,['Underwater Hazard'],
3096.png,['Underwater Hazard'],
3097.png,"['Dangerous Wreck, Depth Unknown']",
3098.png,"['Dangerous Wreck, Depth Unknown']",
3099.png,"['Dangerous Wreck, Depth Unknown']",
3100.png,"['Dangerous Wreck, Depth Unknown']",
3101.png,['Underwater Hazard'],
3102.png,['Fish Haven'],
3103.png,['Minor Light'],
3104.png,['Position of Point Feature'],
3105.png,['Position of Point Feature'],
3106.png,['Position of Point Feature'],
3107.png,['Fish Haven'],
3108.png,"['Light Flare', 'Green', 'Pillar Buoy', 'Can topmark']",can topmark
3109.png,"['Red', 'Light Flare', 'Pillar Buoy', 'Cone topmark']",cone topmark
3110.png,"['Light Flare', '“X” topmark', 'Pillar Buoy', 'Yellow']",light flare
3111.png,"['Light Flare', 'Green', 'Can topmark', 'Pillar Buoy']",can topmark
3112.png,"['Light Flare', 'Pillar Buoy', 'Cone topmark', 'Red']",cone topmark
3113.png,"['Light Flare', 'Black/Yellow/Black', 'Pillar Buoy', 'Double cone topmark bases together']",cone topmark
3114.png,"['Black/Yellow', 'Light Flare', 'Pillar Buoy', 'Double cone topmark points upwards']",cone topmark
3115.png,"['Yellow', 'Light Flare', 'Pillar Buoy', '“X” topmark']",light flare
3116.png,"['Light Flare', 'Major Light']",light flare
3117.png,"['Light Flare', 'Major Light']",light flare
3118.png,"['Light Flare', 'Major Light']",light flare
3119.png,"['Light Flare', 'Major Light']",light flare
3120.png,"['Reported Anchorage', 'Quarantine']",quarantine
3121.png,"['Reported Anchorage', 'Quarantine']",quarantine
3122.png,"['Reported Anchorage', 'Quarantine']",quarantine
3123.png,"['Light Flare', 'Major Light']",light flare
3124.png,"['Light Flare', 'Major Light']",light flare
3125.png,"['Light Flare', 'Major Light']",light flare
3126.png,"['Light Flare', 'Major Light']",light flare
3127.png,"['Light Flare', 'Major Light']",light flare
3128.png,"['Light Flare', 'Major Light']",light flare
3129.png,"['Minor Light', 'Major Light']",
3130.png,['area boundary'],
3131.png,"['Light Flare', 'Major Light']",light flare
3132.png,"['Light Flare', 'Major Light']",light flare
3133.png,"[None, 'Pillar Buoy', 'Cone topmark']",cone topmark
3134.png,"['Green', 'Pillar Buoy', 'Can topmark']",can topmark
3135.png,"['Red', 'Pillar Buoy', 'Cone topmark']",cone topmark
3136.png,"['Green', 'Can topmark', 'Pillar Buoy']",can topmark
3137.png,"['Cone topmark', 'Pillar Buoy', 'Red']",cone topmark
3138.png,"['Can topmark', 'Pillar Buoy', 'Green']",can topmark
3139.png,"['Green', 'Can topmark', 'Pillar Buoy']",can topmark
3140.png,"['Red', 'Pillar Buoy', 'Cone topmark']",cone topmark
3141.png,"['Green', 'Can topmark', 'Lighted Beacon']",can topmark
3142.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3143.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3144.png,"['Yellow', '“X” topmark', 'Conical Buoy']",
3145.png,"['Yellow', '“X” topmark', 'Conical Buoy']",
3146.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3147.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3148.png,"['Pillar Buoy', 'Red', 'Cone topmark']",cone topmark
3149.png,"['Pillar Buoy', 'Can topmark', 'Green']",can topmark
3150.png,"['Red', 'Pillar Buoy', 'Cone topmark']",cone topmark
3151.png,"['Cone topmark', 'Pillar Buoy', 'Red']",cone topmark
3152.png,"['Green', 'Can topmark', 'Pillar Buoy']",can topmark
3153.png,"['Green', 'Pillar Buoy', 'Can topmark']",can topmark
3154.png,"['Cone topmark', 'Pillar Buoy', 'Red']",cone topmark
3155.png,"['Green', 'Can topmark', 'Pillar Buoy']",can topmark
3156.png,"['Green', 'Can topmark', 'Pillar Buoy']",can topmark
3157.png,"['Red', 'Cone topmark', 'Pillar Buoy']",cone topmark
3158.png,"['Underwater Hazard', 'Rock that covers and uncovers']",
3159.png,"['Rock that covers and uncovers', 'Underwater Hazard']",
3160.png,['Rock that covers and uncovers'],
3161.png,['Rock that covers and uncovers'],
3162.png,['Danger Circle'],
3163.png,"['Pillar Buoy', 'Can topmark', 'Green']",can topmark
3164.png,['Position of Point Feature'],
3165.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
3166.png,"['Yellow', 'Conical Buoy', '“X” topmark']",
3167.png,['horn'],
3168.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3169.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3170.png,['Minor Light'],
3171.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
3172.png,['Danger Circle'],
3173.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3174.png,"['Minor Light', 'Offshore Platform', 'Light Flare']",light flare
3175.png,"['Pillar Buoy', 'Cone topmark', 'Red']",cone topmark
3176.png,"['Pillar Buoy', 'Can topmark', 'Green']",can topmark
3177.png,"['Red', 'Pillar Buoy', 'Cone topmark']",cone topmark
3178.png,"['Pillar Buoy', 'White with Blue Horizontal Band(s)']",
3179.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3180.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3181.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3182.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3183.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3184.png,"['0.6', 'Green', 'Can topmark']",can topmark
3185.png,"['Green', 'Lighted Beacon', 'Can topmark']",can topmark
3186.png,"['Green', 'Lighted Beacon', 'Can topmark']",can topmark
3187.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3188.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3189.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3190.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3191.png,['Position Circle'],
3192.png,['horn'],
3193.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3194.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3195.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3196.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3197.png,"['Yellow', 'Lighted Beacon', '“X” topmark']",
3198.png,"['Lighted Beacon', 'Yellow', '“X” topmark']",
3199.png,"['Dangerous Wreck, Depth Unknown']",
3200.png,"['Red', 'Can Buoy']",
3201.png,"['Lighted Beacon', 'Beacon', 'Red']",
3202.png,"['Lighted Beacon', 'Can topmark', 'White']",can topmark
3203.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3204.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
3205.png,['Position Circle'],
3206.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
3207.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
3208.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3209.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3210.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
3211.png,"['Yellow', '“X” topmark', 'Conical Buoy']",
3212.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
3213.png,"['Green', 'Pillar Buoy', 'Can topmark']",can topmark
3214.png,"['Pillar Buoy', 'Green', 'Can topmark']",can topmark
3215.png,['Masts'],
3216.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3217.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3218.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3219.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3220.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3221.png,"['0.6', 'Yellow', '“X” topmark']",
3222.png,"['Yellow', 'Lighted Beacon', '“X” topmark']",
3223.png,"['Yellow', '“X” topmark', 'Lighted Beacon']",
3224.png,['Minor Light'],
3225.png,['Minor Light'],
3229.png,['Blue/Yellow'],
3230.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3231.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3232.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3233.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3234.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3235.png,['Position of Point Feature'],
3236.png,"['“X” topmark', 'Conical Buoy', 'Yellow']",
3237.png,"[None, 'Light Flare']",light flare
3238.png,"['Uni-Directional Radio Reporting Point', 'area boundary']",
3239.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3240.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3241.png,"['Platform', 'Light Flare']",light flare
3243.png,"['Dangerous Wreck, Depth Unknown']",
3244.png,"['Dangerous Wreck, Depth Unknown']",
3245.png,"['Dangerous Wreck, Depth Unknown']",
3246.png,['Danger Circle'],
3247.png,['Danger Circle'],
3248.png,['Fishery Zone'],
3249.png,['Fish Haven'],
3250.png,['Underwater Wreck of Unknown Depth and for Which Safe Clearance Cannot Be Estimated'],
3251.png,"['Yellow', 'Spar Buoy']",
3252.png,['Fish Haven'],
3253.png,['Position of Point Feature'],
3254.png,['Position of Point Feature'],
3255.png,"['Position of Point Feature', 'Green']",
3256.png,['Pile'],
3257.png,['Position of Point Feature'],
3258.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3259.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3260.png,['horn'],
3261.png,"['Pillar Buoy', 'White with Blue Horizontal Band(s)']",
3262.png,['area boundary'],
3263.png,['area boundary'],
3264.png,['Danger Circle'],
3265.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3266.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3267.png,"['Yellow', 'Can Buoy']",
3268.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3269.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3270.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3271.png,"['Yellow', 'Conical Buoy']",
3272.png,"['Dangerous Wreck, Depth Unknown']",
3273.png,['Position Circle'],
3274.png,"['Yellow', 'Pillar Buoy', '“X” topmark', 'Yellow', 'Pillar Buoy', '“X” topmark']",
3275.png,"['Yellow', 'Pillar Buoy', '“X” topmark', None]",
3276.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3277.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
3278.png,"['Red', 'Lighted Beacon', 'Cone topmark']",cone topmark
3279.png,"['Red', 'Lighted Beacon', 'Cone topmark']",cone topmark
3280.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
3281.png,"['Yellow', 'Pillar Buoy', '“X” topmark']",
3282.png,"['“X” topmark', 'Pillar Buoy', 'Yellow']",
3283.png,['Prohibited Area Boundary'],
3284.png,['Prohibited Area Boundary'],
3285.png,"['Light Flare', 'Green', 'Light flare']",light flare
3286.png,['Conical Buoy'],
3287.png,"['Black/Yellow/Black', 'Pillar Buoy', 'Double cone topmark bases together']",cone topmark
3289.png,"['Lighted Beacon', 'Green', 'Cone topmark']",cone topmark
3290.png,"['Green', 'Lighted Beacon', 'Cone topmark']",cone topmark
3291.png,"['Black/Yellow/Black', 'Pillar Buoy', 'Double cone topmark bases together']",cone topmark
3292.png,"['Pillar Buoy', 'Double cone topmark bases together', 'Black/Yellow/Black']",cone topmark
3293.png,"['Black/Yellow/Black', 'Pillar Buoy', 'Double cone topmark bases together']",cone topmark
3294.png,"['Green', 'Lighted Beacon', 'Cone topmark']",cone topmark
3295.png,"['Lighted Beacon', 'Red']",
3296.png,"['Lighted Beacon', 'Red']",
3297.png,"['Can Buoy', 'Red']",
3298.png,"['Lighted Beacon', 'Red']",
3299.png,"['Lighted Beacon', 'Red']",
3300.png,"['Red', 'Can Buoy']",
3301.png,"['Red', 'Lighted Beacon']",
3302.png,"['Red', 'Can Buoy']",
3303.png,['Danger Circle'],
3304.png,['Underwater Hazard'],
3305.png,['Underwater Hazard'],
3306.png,['Underwater Hazard'],
3307.png,"['Pillar Buoy', 'Yellow']",
3308.png,"['Can topmark', 'Pillar Buoy', 'Red']",can topmark
3309.png,['Submarine Cable'],
3310.png,['Submarine Cable'],
3311.png,['Position Circle'],
3312.png,['Position Circle'],
3313.png,['Position Circle'],
3314.png,['Underwater Hazard'],
3315.png,['Superbuoy'],
3316.png,['Pillar Buoy'],
3317.png,['Underwater Hazard'],
3318.png,['Position Circle'],
3319.png,['Position Circle'],
3320.png,['Danger Circle'],
3321.png,['Position of Point Feature'],
3323.png,['Position of Point Feature'],
3324.png,['Minor Light'],
3326.png,['Position of Point Feature'],
3327.png,['Position of Point Feature'],
3328.png,['Minor Light'],
3329.png,['Position of Point Feature'],
3331.png,['Position of Point Feature'],
