file,tags
834.png,"['Pillar Buoy', 'Double cone topmark points downwards', 'Yellow/Black']"
835.png,"['Yellow/Black/Yellow', 'Double cone topmark points together', 'Pillar Buoy']"
836.png,['Underwater Wreck of Unknown Depth and for Which Safe Clearance Cannot Be Estimated']
837.png,"['Light Flare', 'Lattice Beacon']"
838.png,['Reported Anchorage']
839.png,['Reported Anchorage']
84.png,"['Dangerous Wreck, Depth Unknown']"
840.png,['Reported Anchorage']
841.png,['Reported Anchorage']
842.png,['Reported Anchorage']
843.png,['Reported Anchorage']
844.png,"['Dangerous Wreck, Depth Unknown']"
845.png,"['Dangerous Wreck, Depth Unknown']"
846.png,"['Dangerous Wreck, Depth Unknown']"
847.png,"['Dangerous Wreck, Depth Unknown']"
848.png,"['Dangerous Wreck, Depth Unknown']"
849.png,"['Dangerous Wreck, Depth Unknown']"
85.png,['Stranded Wreck']
850.png,"['Dangerous Wreck, Depth Unknown']"
851.png,"['Dangerous Wreck, Depth Unknown']"
852.png,"['Dangerous Wreck, Depth Unknown']"
853.png,"['Dangerous Wreck, Depth Unknown']"
854.png,"['Dangerous Wreck, Depth Unknown']"
855.png,"['Dangerous Wreck, Depth Unknown']"
856.png,"['Dangerous Wreck, Depth Unknown']"
857.png,"['Dangerous Wreck, Depth Unknown']"
858.png,"['Dangerous Wreck, Depth Unknown']"
859.png,"['Dangerous Wreck, Depth Unknown']"
86.png,['Stranded Wreck']
860.png,"['Dangerous Wreck, Depth Unknown']"
861.png,"['Dangerous Wreck, Depth Unknown']"
862.png,"['Dangerous Wreck, Depth Unknown']"
863.png,"['Dangerous Wreck, Depth Unknown']"
864.png,['Position of point feature']
865.png,['Position of point feature']
866.png,['Position of point feature']
867.png,"['Dangerous Wreck, Depth Unknown']"
868.png,"['Yellow', '“X” topmark', 'Conical Buoy', 'Radar Reflector']"
869.png,"['Yellow', '“X” topmark', 'Radar Reflector']"
87.png,['Stranded Wreck']
870.png,['Lighted Beacon']
871.png,"['Yellow', 'Spherical Buoy', '“X” topmark']"
872.png,"['Yellow', '“X” topmark', 'Spherical Buoy']"
873.png,['Danger Circle']
874.png,"['Dangerous Wreck, Depth Unknown']"
875.png,['Danger Circle']
876.png,"['Dangerous Wreck, Depth Unknown']"
877.png,"['Can Buoy', 'Green', 'Can topmark']"
878.png,['Danger Circle']
879.png,"['Red', 'Can Buoy', 'Can topmark']"
88.png,['Danger Circle']
880.png,"['Dangerous Wreck, Depth Unknown']"
881.png,"['Black/Yellow', 'Can Buoy', 'Can topmark']"
882.png,['Danger Circle']
883.png,"['Can Buoy', 'Can topmark', 'Red']"
884.png,"['Dangerous Wreck, Depth Unknown']"
885.png,['Stranded Wreck']
886.png,['Stranded Wreck']
887.png,['Danger Circle']
888.png,['Danger Circle']
889.png,['Danger Circle']
89.png,['Danger Circle']
890.png,['Stranded Wreck']
891.png,"['Green', 'Conical Buoy', 'Cone topmark']"
892.png,"['Light Flare', 'Red', 'Conical Buoy', 'Can topmark']"
893.png,"['Green', 'Conical Buoy', 'Cone topmark']"
894.png,"['Light Flare', 'Red', 'Can topmark', 'Conical Buoy']"
895.png,"['Black/Yellow', 'Conical Buoy', 'Cone topmark']"
896.png,"['Light Flare', 'Conical Buoy', 'Can topmark']"
897.png,"['Green', 'Cone topmark', 'Conical Buoy']"
898.png,"['Red', 'Light Flare', 'Conical Buoy', 'Can topmark']"
899.png,"['Conical Buoy', 'Green', 'Cone topmark']"
9.png,['Major Light']
90.png,['Danger Circle']
900.png,"['Light Flare', 'Red', 'Conical Buoy', 'Can topmark']"
901.png,"['Green', 'Conical Buoy', 'Cone topmark']"
902.png,"['Light Flare', 'Red', 'Conical Buoy', 'Can topmark']"
903.png,"['Green', 'Conical Buoy', 'Cone topmark']"
904.png,"['Light Flare', 'Red', 'Conical Buoy', 'Can topmark']"
905.png,"['Green', 'Conical Buoy', 'Cone topmark']"
906.png,"['Light Flare', 'Red', 'Conical Buoy', 'Can topmark']"
907.png,"['Cone topmark', 'Conical Buoy', 'Green']"
908.png,"['Conical Buoy', 'Light Flare', 'Red', 'Can topmark']"
909.png,"['Cone topmark', 'Green', 'Conical Buoy']"
91.png,['Danger Circle']
910.png,"['Light Flare', 'Red', 'Conical Buoy', 'Can topmark']"
911.png,"['Cone topmark', 'Green', 'Conical Buoy']"
912.png,"['Red', 'Light Flare', 'Can topmark', 'Conical Buoy']"
913.png,"['Conical Buoy', 'Cone topmark', 'Green']"
914.png,"['Light Flare', 'Red', 'Conical Buoy', 'Can topmark']"
915.png,"['Green', 'Conical Buoy', 'Cone topmark']"
916.png,"['Light Flare', 'Red', 'Conical Buoy', 'Can topmark']"
917.png,"['Red', 'Conical Buoy', 'Cone topmark']"
918.png,"['Light Flare', 'Red', 'Conical Buoy', 'Can topmark']"
919.png,"['Green', 'Conical Buoy', 'Cone topmark']"
92.png,"['Platform', 'Light Flare']"
920.png,"['Conical Buoy', 'Light Flare', 'Red', 'Can topmark']"
921.png,"['Cone topmark', 'Green', 'Conical Buoy']"
922.png,"['Light Flare', 'Red', 'Conical Buoy', 'Can topmark']"
923.png,"['Conical Buoy', 'Cone topmark', 'Green']"
924.png,"['Light Flare', 'Red', 'Conical Buoy', 'Can topmark']"
925.png,"['Green', 'Conical Buoy', 'Cone topmark']"
926.png,"['Red', 'Light Flare', 'Conical Buoy', 'Can topmark']"
927.png,"['Green', 'Conical Buoy', 'Cone topmark']"
928.png,"['Light Flare', 'Red', 'Conical Buoy', 'Can topmark']"
929.png,"['Green', 'Conical Buoy', 'Cone topmark']"
93.png,"['Light Flare', 'Conical Buoy', 'Yellow']"
930.png,"['Light Flare', 'Red', 'Conical Buoy', 'Can topmark']"
931.png,"['Green', 'Conical Buoy', 'Cone topmark']"
932.png,"['Red', 'Light Flare', 'Conical Buoy', 'Can topmark']"
933.png,"['Red', 'Conical Buoy', 'Cone topmark']"
934.png,"['Conical Buoy', 'Light Flare', 'Red', 'Can topmark']"
935.png,"['Cone topmark', 'Green', 'Conical Buoy']"
936.png,"['Light Flare', 'Red', 'Conical Buoy', 'Can topmark']"
937.png,"['Green', 'Conical Buoy', 'Cone topmark']"
938.png,"['Red', 'Light Flare', 'Conical Buoy', 'Can topmark']"
939.png,"['Cone topmark', 'Conical Buoy', 'Green']"
94.png,"['Conical Buoy', 'Yellow', 'Light Flare']"
940.png,"['Light Flare', 'Red', 'Can topmark', 'Conical Buoy']"
941.png,"['Green', 'Conical Buoy', 'Cone topmark']"
942.png,"['Conical Buoy', 'Light Flare', 'Red', 'Can topmark']"
943.png,"['Green', 'Conical Buoy', 'Cone topmark']"
944.png,"['Red', 'Light Flare', 'Conical Buoy', 'Can topmark']"
945.png,"['Green', 'Cone topmark', 'Conical Buoy']"
946.png,"['Red', 'Light Flare', 'Can topmark', 'Conical Buoy']"
947.png,"['Light Flare', 'Light Float']"
948.png,['Spherical Buoy']
949.png,['Spherical Buoy']
95.png,"['Lighted Beacon', 'Light Flare', 'Can topmark', 'Radar Reflector']"
950.png,['Spherical Buoy']
951.png,['Barrel Buoy']
952.png,"['Lighted Beacon', 'Cone topmark', 'Green']"
953.png,"['Dangerous Wreck, Depth Unknown']"
954.png,"['Dangerous Wreck, Depth Unknown']"
955.png,"['Conical Buoy', 'Cone topmark', 'Green']"
956.png,"['Conical Buoy', 'Cone topmark', 'Green']"
957.png,"['Cone topmark', 'Conical Buoy', 'Green']"
958.png,['Underwater Hazard']
959.png,['Danger Circle']
96.png,"['Lighted Beacon', 'Light Flare', 'Cone topmark', 'Radar Reflector']"
960.png,['Underwater Hazard']
961.png,"['Can Buoy', 'Red']"
962.png,"['Can Buoy', 'Red']"
963.png,['Underwater Hazard']
964.png,['Underwater Hazard']
965.png,['Danger Circle']
966.png,"['Dangerous Wreck, Depth Unknown']"
967.png,"['Dangerous Wreck, Depth Unknown']"
968.png,"['Dangerous Wreck, Depth Unknown']"
969.png,['Danger Circle']
97.png,"['Lattice Beacon', 'Radar Reflector']"
970.png,['Danger Circle']
971.png,['Underwater Hazard']
972.png,"['Light Flare', 'Red/White', 'Pillar Buoy', 'Ball topmark']"
973.png,"['Light Flare', 'Moored Storage Tanker']"
974.png,['Lighted Beacon']
975.png,['Foul Ground']
976.png,"['Lattice Beacon', 'Light Flare']"
977.png,"['Light Flare', 'Lattice Beacon']"
978.png,"['Light Flare', 'Lattice Beacon']"
979.png,"['Dangerous Wreck, Depth Unknown']"
98.png,['Lattice Beacon']
980.png,"['Light Flare', 'Major Light', 'Position Circle']"
981.png,"['Light Flare', 'Position Circle', 'Major Light']"
982.png,"['Position Circle', 'Light Flare', 'Major Light']"
983.png,"['Major Light', 'Light Flare', 'Position Circle']"
984.png,"['Light Flare', 'Position Circle', 'Major Light']"
985.png,"['Light Flare', 'Position Circle', 'Major Light']"
986.png,"['Light Flare', 'Position Circle', 'Major Light']"
987.png,"['Light Flare', 'Position Circle', 'Major Light']"
988.png,"['Light Flare', 'Position Circle', 'Major Light']"
989.png,"['Light Flare', 'Position Circle', 'Major Light']"
99.png,['Foul Ground']
990.png,"['Dangerous Wreck, Depth Unknown']"
991.png,['Danger Circle']
992.png,['Underwater Wreck of Unknown Depth and for Which Safe Clearance Cannot Be Estimated']
993.png,['Underwater Wreck of Unknown Depth and for Which Safe Clearance Cannot Be Estimated']
994.png,"['Dangerous Wreck, Depth Unknown']"
995.png,['Danger Circle']
996.png,['Underwater Wreck of Unknown Depth and for Which Safe Clearance Cannot Be Estimated']
997.png,['Underwater Wreck of Unknown Depth and for Which Safe Clearance Cannot Be Estimated']
998.png,['Underwater Wreck of Unknown Depth and for Which Safe Clearance Cannot Be Estimated']
999.png,['Danger Circle']
